img1,img2,label
data\LFW\lfw-deepfunneled\Abdullah\Abdullah_0001.jpg,data\LFW\lfw-deepfunneled\Dwain_Kyles\Dwain_Kyles_0001.jpg,0
data\LFW\lfw-deepfunneled\Abdullah_Nasseef\Abdullah_Nasseef_0001.jpg,data\LFW\lfw-deepfunneled\Hipolito_Mejia\Hipolito_Mejia_0003.jpg,0
data\LFW\lfw-deepfunneled\Abel_Pacheco\Abel_Pacheco_0001.jpg,data\LFW\lfw-deepfunneled\Matt_Roney\Matt_Roney_0001.jpg,0
data\LFW\lfw-deepfunneled\Abel_Pacheco\Abel_Pacheco_0004.jpg,data\LFW\lfw-deepfunneled\Lucio_Stanca\Lucio_Stanca_0001.jpg,0
data\LFW\lfw-deepfunneled\Abner_Martinez\Abner_Martinez_0001.jpg,data\LFW\lfw-deepfunneled\Aidan_Quinn\Aidan_Quinn_0001.jpg,0
data\LFW\lfw-deepfunneled\Abner_Martinez\Abner_Martinez_0001.jpg,data\LFW\lfw-deepfunneled\Andre_Techine\Andre_Techine_0001.jpg,0
data\LFW\lfw-deepfunneled\Aby_Har-Even\Aby_Har-Even_0001.jpg,data\LFW\lfw-deepfunneled\Ricardo_Lopez_Murphy\Ricardo_Lopez_Murphy_0002.jpg,0
data\LFW\lfw-deepfunneled\Adisai_Bodharamik\Adisai_Bodharamik_0001.jpg,data\LFW\lfw-deepfunneled\Jesper_Parnevik\Jesper_Parnevik_0001.jpg,0
data\LFW\lfw-deepfunneled\Adisai_Bodharamik\Adisai_Bodharamik_0001.jpg,data\LFW\lfw-deepfunneled\Mel_Brooks\Mel_Brooks_0002.jpg,0
data\LFW\lfw-deepfunneled\Adolfo_Aguilar_Zinser\Adolfo_Aguilar_Zinser_0002.jpg,data\LFW\lfw-deepfunneled\Ian_Wilmut\Ian_Wilmut_0001.jpg,0
data\LFW\lfw-deepfunneled\Adolfo_Aguilar_Zinser\Adolfo_Aguilar_Zinser_0003.jpg,data\LFW\lfw-deepfunneled\Soon_Yi\Soon_Yi_0001.jpg,0
data\LFW\lfw-deepfunneled\Adolfo_Rodriguez_Saa\Adolfo_Rodriguez_Saa_0001.jpg,data\LFW\lfw-deepfunneled\Catherine_Deneuve\Catherine_Deneuve_0002.jpg,0
data\LFW\lfw-deepfunneled\Adrian_Nastase\Adrian_Nastase_0002.jpg,data\LFW\lfw-deepfunneled\Ham_Pong-sil\Ham_Pong-sil_0001.jpg,0
data\LFW\lfw-deepfunneled\Afton_Smith\Afton_Smith_0001.jpg,data\LFW\lfw-deepfunneled\Marcos_Cafu\Marcos_Cafu_0001.jpg,0
data\LFW\lfw-deepfunneled\Afton_Smith\Afton_Smith_0001.jpg,data\LFW\lfw-deepfunneled\Mario_Lobo_Zagallo\Mario_Lobo_Zagallo_0001.jpg,0
data\LFW\lfw-deepfunneled\Ahmed_Ahmed\Ahmed_Ahmed_0001.jpg,data\LFW\lfw-deepfunneled\David_Canary\David_Canary_0001.jpg,0
data\LFW\lfw-deepfunneled\Ahmed_Chalabi\Ahmed_Chalabi_0001.jpg,data\LFW\lfw-deepfunneled\Gian_Marco\Gian_Marco_0003.jpg,0
data\LFW\lfw-deepfunneled\Ahmed_Ibrahim_Bilal\Ahmed_Ibrahim_Bilal_0001.jpg,data\LFW\lfw-deepfunneled\Audrey_Lacroix\Audrey_Lacroix_0001.jpg,0
data\LFW\lfw-deepfunneled\Ahmed_Ibrahim_Bilal\Ahmed_Ibrahim_Bilal_0001.jpg,data\LFW\lfw-deepfunneled\Eric_Christian_Olsen\Eric_Christian_Olsen_0001.jpg,0
data\LFW\lfw-deepfunneled\Ahmed_Ibrahim_Bilal\Ahmed_Ibrahim_Bilal_0001.jpg,data\LFW\lfw-deepfunneled\Paul_Wilson\Paul_Wilson_0001.jpg,0
data\LFW\lfw-deepfunneled\Ahmed_Ibrahim_Bilal\Ahmed_Ibrahim_Bilal_0001.jpg,data\LFW\lfw-deepfunneled\Rolf_Zimmermann\Rolf_Zimmermann_0001.jpg,0
data\LFW\lfw-deepfunneled\Ahmed_Lopez\Ahmed_Lopez_0001.jpg,data\LFW\lfw-deepfunneled\Ray_Morrough\Ray_Morrough_0001.jpg,0
data\LFW\lfw-deepfunneled\Ahmet_Demir\Ahmet_Demir_0001.jpg,data\LFW\lfw-deepfunneled\Karen_Lynn_Gorney\Karen_Lynn_Gorney_0001.jpg,0
data\LFW\lfw-deepfunneled\Ainsworth_Dyer\Ainsworth_Dyer_0001.jpg,data\LFW\lfw-deepfunneled\Mary_Sue_Coleman\Mary_Sue_Coleman_0001.jpg,0
data\LFW\lfw-deepfunneled\Aishwarya_Rai\Aishwarya_Rai_0001.jpg,data\LFW\lfw-deepfunneled\Lorne_Michaels\Lorne_Michaels_0001.jpg,0
data\LFW\lfw-deepfunneled\Aiysha_Smith\Aiysha_Smith_0001.jpg,data\LFW\lfw-deepfunneled\Elijan_Ingram\Elijan_Ingram_0001.jpg,0
data\LFW\lfw-deepfunneled\Akbar_Al_Baker\Akbar_Al_Baker_0001.jpg,data\LFW\lfw-deepfunneled\Louisa_Baileche\Louisa_Baileche_0001.jpg,0
data\LFW\lfw-deepfunneled\Akmal_Taher\Akmal_Taher_0001.jpg,data\LFW\lfw-deepfunneled\Deena_Burnett\Deena_Burnett_0001.jpg,0
data\LFW\lfw-deepfunneled\Al_Gore\Al_Gore_0006.jpg,data\LFW\lfw-deepfunneled\Jeff_Weaver\Jeff_Weaver_0001.jpg,0
data\LFW\lfw-deepfunneled\Alain_Ducasse\Alain_Ducasse_0001.jpg,data\LFW\lfw-deepfunneled\Flavia_Delaroli\Flavia_Delaroli_0001.jpg,0
data\LFW\lfw-deepfunneled\Alan_Jackson\Alan_Jackson_0001.jpg,data\LFW\lfw-deepfunneled\Geoff_Dixon\Geoff_Dixon_0001.jpg,0
data\LFW\lfw-deepfunneled\Alan_Jackson\Alan_Jackson_0001.jpg,data\LFW\lfw-deepfunneled\Peter_Albertsen\Peter_Albertsen_0001.jpg,0
data\LFW\lfw-deepfunneled\Alan_Trammell\Alan_Trammell_0001.jpg,data\LFW\lfw-deepfunneled\Lin_Yung_Hsi\Lin_Yung_Hsi_0001.jpg,0
data\LFW\lfw-deepfunneled\Albert_Brooks\Albert_Brooks_0001.jpg,data\LFW\lfw-deepfunneled\Alexander_Downer\Alexander_Downer_0001.jpg,0
data\LFW\lfw-deepfunneled\Albert_Brooks\Albert_Brooks_0001.jpg,data\LFW\lfw-deepfunneled\Jim_Hendry\Jim_Hendry_0001.jpg,0
data\LFW\lfw-deepfunneled\Alberto_Acosta\Alberto_Acosta_0001.jpg,data\LFW\lfw-deepfunneled\Manuel_Rosendo\Manuel_Rosendo_0001.jpg,0
data\LFW\lfw-deepfunneled\Alberto_Gonzales\Alberto_Gonzales_0001.jpg,data\LFW\lfw-deepfunneled\Li_Changchun\Li_Changchun_0001.jpg,0
data\LFW\lfw-deepfunneled\Alberto_Gonzales\Alberto_Gonzales_0001.jpg,data\LFW\lfw-deepfunneled\Tina_Pisnik\Tina_Pisnik_0001.jpg,0
data\LFW\lfw-deepfunneled\Aldo_Paredes\Aldo_Paredes_0001.jpg,data\LFW\lfw-deepfunneled\Azmi_Bishara\Azmi_Bishara_0001.jpg,0
data\LFW\lfw-deepfunneled\Alec_Baldwin\Alec_Baldwin_0003.jpg,data\LFW\lfw-deepfunneled\Guy_Ritchie\Guy_Ritchie_0001.jpg,0
data\LFW\lfw-deepfunneled\Alec_Baldwin\Alec_Baldwin_0003.jpg,data\LFW\lfw-deepfunneled\Molly_Sims\Molly_Sims_0001.jpg,0
data\LFW\lfw-deepfunneled\Alejandro_Lembo\Alejandro_Lembo_0001.jpg,data\LFW\lfw-deepfunneled\Azmi_Bishara\Azmi_Bishara_0001.jpg,0
data\LFW\lfw-deepfunneled\Alejandro_Lopez\Alejandro_Lopez_0001.jpg,data\LFW\lfw-deepfunneled\Urmila_Matondkar\Urmila_Matondkar_0001.jpg,0
data\LFW\lfw-deepfunneled\Alejandro_Toledo\Alejandro_Toledo_0024.jpg,data\LFW\lfw-deepfunneled\Dianne_Feinstein\Dianne_Feinstein_0002.jpg,0
data\LFW\lfw-deepfunneled\Alex_Holmes\Alex_Holmes_0001.jpg,data\LFW\lfw-deepfunneled\Muhammad_Ibrahim_Bilal\Muhammad_Ibrahim_Bilal_0001.jpg,0
data\LFW\lfw-deepfunneled\Alex_King\Alex_King_0001.jpg,data\LFW\lfw-deepfunneled\Dennis_Erickson\Dennis_Erickson_0001.jpg,0
data\LFW\lfw-deepfunneled\Alex_King\Alex_King_0001.jpg,data\LFW\lfw-deepfunneled\Lynne_Thigpen\Lynne_Thigpen_0001.jpg,0
data\LFW\lfw-deepfunneled\Alex_Wallau\Alex_Wallau_0001.jpg,data\LFW\lfw-deepfunneled\Richard_Krajicek\Richard_Krajicek_0001.jpg,0
data\LFW\lfw-deepfunneled\Alexa_Loren\Alexa_Loren_0001.jpg,data\LFW\lfw-deepfunneled\MC_Hammer\MC_Hammer_0001.jpg,0
data\LFW\lfw-deepfunneled\Alexander_Lukashenko\Alexander_Lukashenko_0001.jpg,data\LFW\lfw-deepfunneled\Richard_Haass\Richard_Haass_0001.jpg,0
data\LFW\lfw-deepfunneled\Alexander_Payne\Alexander_Payne_0001.jpg,data\LFW\lfw-deepfunneled\Patrice_Chereau\Patrice_Chereau_0001.jpg,0
data\LFW\lfw-deepfunneled\Alexandre_Vinokourov\Alexandre_Vinokourov_0001.jpg,data\LFW\lfw-deepfunneled\Bill_Rainer\Bill_Rainer_0001.jpg,0
data\LFW\lfw-deepfunneled\Alfonso_Cuaron\Alfonso_Cuaron_0001.jpg,data\LFW\lfw-deepfunneled\Marcos_Milinkovic\Marcos_Milinkovic_0001.jpg,0
data\LFW\lfw-deepfunneled\Alfredo_Moreno\Alfredo_Moreno_0001.jpg,data\LFW\lfw-deepfunneled\Dwayne_Wade\Dwayne_Wade_0001.jpg,0
data\LFW\lfw-deepfunneled\Alfredo_Moreno\Alfredo_Moreno_0001.jpg,data\LFW\lfw-deepfunneled\Shane_Reynolds\Shane_Reynolds_0001.jpg,0
data\LFW\lfw-deepfunneled\Alfredo_di_Stefano\Alfredo_di_Stefano_0001.jpg,data\LFW\lfw-deepfunneled\Robert_Pollack\Robert_Pollack_0001.jpg,0
data\LFW\lfw-deepfunneled\Ali_Bin_Hussein\Ali_Bin_Hussein_0001.jpg,data\LFW\lfw-deepfunneled\Jean-Luc_Bideau\Jean-Luc_Bideau_0001.jpg,0
data\LFW\lfw-deepfunneled\Ali_Hammoud\Ali_Hammoud_0001.jpg,data\LFW\lfw-deepfunneled\Geoffrey_Rush\Geoffrey_Rush_0001.jpg,0
data\LFW\lfw-deepfunneled\Alicia_Silverstone\Alicia_Silverstone_0001.jpg,data\LFW\lfw-deepfunneled\Michael_Doleac\Michael_Doleac_0001.jpg,0
data\LFW\lfw-deepfunneled\Alina_Kabaeva\Alina_Kabaeva_0001.jpg,data\LFW\lfw-deepfunneled\Amanda_Plumer\Amanda_Plumer_0001.jpg,0
data\LFW\lfw-deepfunneled\Alison_Lohman\Alison_Lohman_0001.jpg,data\LFW\lfw-deepfunneled\Lyudmila_Putin\Lyudmila_Putin_0001.jpg,0
data\LFW\lfw-deepfunneled\Allan_Houston\Allan_Houston_0001.jpg,data\LFW\lfw-deepfunneled\Marwan_Muasher\Marwan_Muasher_0001.jpg,0
data\LFW\lfw-deepfunneled\Allen_Iverson\Allen_Iverson_0001.jpg,data\LFW\lfw-deepfunneled\Steven_Spielberg\Steven_Spielberg_0007.jpg,0
data\LFW\lfw-deepfunneled\Ally_Sheedy\Ally_Sheedy_0001.jpg,data\LFW\lfw-deepfunneled\Arsinee_Khanjian\Arsinee_Khanjian_0001.jpg,0
data\LFW\lfw-deepfunneled\Ally_Sheedy\Ally_Sheedy_0001.jpg,data\LFW\lfw-deepfunneled\Pedro_Velasquez\Pedro_Velasquez_0001.jpg,0
data\LFW\lfw-deepfunneled\Alvaro_Silva_Calderon\Alvaro_Silva_Calderon_0003.jpg,data\LFW\lfw-deepfunneled\Toni_Jennings\Toni_Jennings_0001.jpg,0
data\LFW\lfw-deepfunneled\Aly_Wagner\Aly_Wagner_0001.jpg,data\LFW\lfw-deepfunneled\John_Perrota\John_Perrota_0001.jpg,0
data\LFW\lfw-deepfunneled\Amanda_Beard\Amanda_Beard_0002.jpg,data\LFW\lfw-deepfunneled\Nancy_Greenlaw\Nancy_Greenlaw_0001.jpg,0
data\LFW\lfw-deepfunneled\Amanda_Coetzer\Amanda_Coetzer_0002.jpg,data\LFW\lfw-deepfunneled\Rhett_Warrener\Rhett_Warrener_0001.jpg,0
data\LFW\lfw-deepfunneled\Amanda_Plumer\Amanda_Plumer_0001.jpg,data\LFW\lfw-deepfunneled\Jean_Brumley\Jean_Brumley_0001.jpg,0
data\LFW\lfw-deepfunneled\Amy_Cotton\Amy_Cotton_0001.jpg,data\LFW\lfw-deepfunneled\Curt_Weldon\Curt_Weldon_0001.jpg,0
data\LFW\lfw-deepfunneled\Amy_Redford\Amy_Redford_0001.jpg,data\LFW\lfw-deepfunneled\Guillaume_Depardieu\Guillaume_Depardieu_0001.jpg,0
data\LFW\lfw-deepfunneled\Amy_Smart\Amy_Smart_0001.jpg,data\LFW\lfw-deepfunneled\Cole_Chapman\Cole_Chapman_0001.jpg,0
data\LFW\lfw-deepfunneled\Ana_Guevara\Ana_Guevara_0001.jpg,data\LFW\lfw-deepfunneled\Michelangelo_Antonioni\Michelangelo_Antonioni_0001.jpg,0
data\LFW\lfw-deepfunneled\Anastasia_Kelesidou\Anastasia_Kelesidou_0001.jpg,data\LFW\lfw-deepfunneled\Maribel_Dominguez\Maribel_Dominguez_0001.jpg,0
data\LFW\lfw-deepfunneled\Anastasia_Myskina\Anastasia_Myskina_0002.jpg,data\LFW\lfw-deepfunneled\Maureen_Fanning\Maureen_Fanning_0001.jpg,0
data\LFW\lfw-deepfunneled\Anders_Fogh_Rasmussen\Anders_Fogh_Rasmussen_0004.jpg,data\LFW\lfw-deepfunneled\Paula_Dobriansky\Paula_Dobriansky_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrea_Bocelli\Andrea_Bocelli_0001.jpg,data\LFW\lfw-deepfunneled\Glenn_Plummer\Glenn_Plummer_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrea_Yates\Andrea_Yates_0001.jpg,data\LFW\lfw-deepfunneled\Andy_Wisecarver\Andy_Wisecarver_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrea_Yates\Andrea_Yates_0001.jpg,data\LFW\lfw-deepfunneled\Mike_Myers\Mike_Myers_0004.jpg,0
data\LFW\lfw-deepfunneled\Andrei_Nikolishin\Andrei_Nikolishin_0001.jpg,data\LFW\lfw-deepfunneled\Jessica_Lynch\Jessica_Lynch_0001.jpg,0
data\LFW\lfw-deepfunneled\Andres_Manuel_Lopez_Obrador\Andres_Manuel_Lopez_Obrador_0001.jpg,data\LFW\lfw-deepfunneled\John_Jumper\John_Jumper_0001.jpg,0
data\LFW\lfw-deepfunneled\Andres_Pastrana\Andres_Pastrana_0001.jpg,data\LFW\lfw-deepfunneled\Juan_Antonio_Samaranch\Juan_Antonio_Samaranch_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Bernard\Andrew_Bernard_0001.jpg,data\LFW\lfw-deepfunneled\Colin_Farrell\Colin_Farrell_0006.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Bunner\Andrew_Bunner_0001.jpg,data\LFW\lfw-deepfunneled\David_Obey\David_Obey_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Cuomo\Andrew_Cuomo_0001.jpg,data\LFW\lfw-deepfunneled\Hamad_Bin_Jassim\Hamad_Bin_Jassim_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Cuomo\Andrew_Cuomo_0002.jpg,data\LFW\lfw-deepfunneled\Jean-Rene_Fourtou\Jean-Rene_Fourtou_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Fastow\Andrew_Fastow_0001.jpg,data\LFW\lfw-deepfunneled\Suzie_McConnell_Serio\Suzie_McConnell_Serio_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Gilligan\Andrew_Gilligan_0001.jpg,data\LFW\lfw-deepfunneled\Hashim_Thaci\Hashim_Thaci_0002.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Jarecki\Andrew_Jarecki_0001.jpg,data\LFW\lfw-deepfunneled\Emily_Mortimer\Emily_Mortimer_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Jarecki\Andrew_Jarecki_0001.jpg,data\LFW\lfw-deepfunneled\Mike_Myers\Mike_Myers_0003.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Weissmann\Andrew_Weissmann_0001.jpg,data\LFW\lfw-deepfunneled\Johnny_Benson\Johnny_Benson_0001.jpg,0
data\LFW\lfw-deepfunneled\Andy_Dick\Andy_Dick_0001.jpg,data\LFW\lfw-deepfunneled\Linda_Lingle\Linda_Lingle_0001.jpg,0
data\LFW\lfw-deepfunneled\Andy_Madikians\Andy_Madikians_0001.jpg,data\LFW\lfw-deepfunneled\Solomon_Passy\Solomon_Passy_0001.jpg,0
data\LFW\lfw-deepfunneled\Andy_Roddick\Andy_Roddick_0001.jpg,data\LFW\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0004.jpg,0
data\LFW\lfw-deepfunneled\Andy_Rooney\Andy_Rooney_0001.jpg,data\LFW\lfw-deepfunneled\Mike_Krzyzewski\Mike_Krzyzewski_0002.jpg,0
data\LFW\lfw-deepfunneled\Andy_Wisecarver\Andy_Wisecarver_0001.jpg,data\LFW\lfw-deepfunneled\Peggy_McGuinness\Peggy_McGuinness_0001.jpg,0
data\LFW\lfw-deepfunneled\Anette_Hosoi\Anette_Hosoi_0001.jpg,data\LFW\lfw-deepfunneled\Dan_Dickau\Dan_Dickau_0001.jpg,0
data\LFW\lfw-deepfunneled\Angel_Maza\Angel_Maza_0001.jpg,data\LFW\lfw-deepfunneled\Juliette_Lewis\Juliette_Lewis_0001.jpg,0
data\LFW\lfw-deepfunneled\Angela_Merkel\Angela_Merkel_0001.jpg,data\LFW\lfw-deepfunneled\John_Edwards\John_Edwards_0006.jpg,0
data\LFW\lfw-deepfunneled\Angelica_Romero\Angelica_Romero_0001.jpg,data\LFW\lfw-deepfunneled\Hama_Arba_Diallo\Hama_Arba_Diallo_0001.jpg,0
data\LFW\lfw-deepfunneled\Angelo_Genova\Angelo_Genova_0001.jpg,data\LFW\lfw-deepfunneled\Denise_Locke\Denise_Locke_0001.jpg,0
data\LFW\lfw-deepfunneled\Anibal_Ibarra\Anibal_Ibarra_0001.jpg,data\LFW\lfw-deepfunneled\Christine_Arron\Christine_Arron_0001.jpg,0
data\LFW\lfw-deepfunneled\Anibal_Ibarra\Anibal_Ibarra_0003.jpg,data\LFW\lfw-deepfunneled\Jane_Walker_Wood\Jane_Walker_Wood_0001.jpg,0
data\LFW\lfw-deepfunneled\Anjum_Hussain\Anjum_Hussain_0001.jpg,data\LFW\lfw-deepfunneled\Vaclav_Klaus\Vaclav_Klaus_0001.jpg,0
data\LFW\lfw-deepfunneled\Ann_Morgan\Ann_Morgan_0001.jpg,data\LFW\lfw-deepfunneled\Garry_Kasparov\Garry_Kasparov_0002.jpg,0
data\LFW\lfw-deepfunneled\Anna_Jones\Anna_Jones_0001.jpg,data\LFW\lfw-deepfunneled\Colleen_Atwood\Colleen_Atwood_0001.jpg,0
data\LFW\lfw-deepfunneled\Anne_Cavers\Anne_Cavers_0001.jpg,data\LFW\lfw-deepfunneled\Morgan_Freeman\Morgan_Freeman_0001.jpg,0
data\LFW\lfw-deepfunneled\Anne_Cavers\Anne_Cavers_0001.jpg,data\LFW\lfw-deepfunneled\Sophie\Sophie_0001.jpg,0
data\LFW\lfw-deepfunneled\Anne_Heche\Anne_Heche_0001.jpg,data\LFW\lfw-deepfunneled\Kenneth_Dam\Kenneth_Dam_0001.jpg,0
data\LFW\lfw-deepfunneled\Anne_ONeil\Anne_ONeil_0001.jpg,data\LFW\lfw-deepfunneled\Rohinton_Mistry\Rohinton_Mistry_0001.jpg,0
data\LFW\lfw-deepfunneled\Anneli_Jaatteenmaki\Anneli_Jaatteenmaki_0002.jpg,data\LFW\lfw-deepfunneled\Ron_Dittemore\Ron_Dittemore_0005.jpg,0
data\LFW\lfw-deepfunneled\Anthony_Mazur\Anthony_Mazur_0001.jpg,data\LFW\lfw-deepfunneled\Ben_Wallace\Ben_Wallace_0001.jpg,0
data\LFW\lfw-deepfunneled\Anthony_Mazur\Anthony_Mazur_0001.jpg,data\LFW\lfw-deepfunneled\Jose_Santos\Jose_Santos_0001.jpg,0
data\LFW\lfw-deepfunneled\Anthony_Mazur\Anthony_Mazur_0001.jpg,data\LFW\lfw-deepfunneled\Kim_Hong-up\Kim_Hong-up_0001.jpg,0
data\LFW\lfw-deepfunneled\Anthony_Pisciotti\Anthony_Pisciotti_0001.jpg,data\LFW\lfw-deepfunneled\Stephane_Rousseau\Stephane_Rousseau_0001.jpg,0
data\LFW\lfw-deepfunneled\Anthony_Rackauckas\Anthony_Rackauckas_0001.jpg,data\LFW\lfw-deepfunneled\Jessica_Brungo\Jessica_Brungo_0001.jpg,0
data\LFW\lfw-deepfunneled\Anthony_Rackauckas\Anthony_Rackauckas_0001.jpg,data\LFW\lfw-deepfunneled\Samantha_Daniels\Samantha_Daniels_0001.jpg,0
data\LFW\lfw-deepfunneled\Anthony_Scott_Miller\Anthony_Scott_Miller_0001.jpg,data\LFW\lfw-deepfunneled\Doc_Rivers\Doc_Rivers_0001.jpg,0
data\LFW\lfw-deepfunneled\Anthony_Scott_Miller\Anthony_Scott_Miller_0001.jpg,data\LFW\lfw-deepfunneled\Helen_Clark\Helen_Clark_0002.jpg,0
data\LFW\lfw-deepfunneled\Antwun_Echols\Antwun_Echols_0001.jpg,data\LFW\lfw-deepfunneled\Henry_Hyde\Henry_Hyde_0001.jpg,0
data\LFW\lfw-deepfunneled\Anwar_Ibrahim\Anwar_Ibrahim_0001.jpg,data\LFW\lfw-deepfunneled\Chung_Mong-hun\Chung_Mong-hun_0002.jpg,0
data\LFW\lfw-deepfunneled\Anwar_Ibrahim\Anwar_Ibrahim_0001.jpg,data\LFW\lfw-deepfunneled\Santiago_Botero\Santiago_Botero_0001.jpg,0
data\LFW\lfw-deepfunneled\Anzori_Kikalishvili\Anzori_Kikalishvili_0001.jpg,data\LFW\lfw-deepfunneled\Milan_Kucan\Milan_Kucan_0001.jpg,0
data\LFW\lfw-deepfunneled\Aram_Adler\Aram_Adler_0001.jpg,data\LFW\lfw-deepfunneled\Stanley_Nelson\Stanley_Nelson_0001.jpg,0
data\LFW\lfw-deepfunneled\Ari_Fleischer\Ari_Fleischer_0001.jpg,data\LFW\lfw-deepfunneled\Janet_Leigh\Janet_Leigh_0001.jpg,0
data\LFW\lfw-deepfunneled\Arnie_Boehm\Arnie_Boehm_0001.jpg,data\LFW\lfw-deepfunneled\Natasa_Micic\Natasa_Micic_0001.jpg,0
data\LFW\lfw-deepfunneled\Arnold_Palmer\Arnold_Palmer_0002.jpg,data\LFW\lfw-deepfunneled\Marc_Gold\Marc_Gold_0001.jpg,0
data\LFW\lfw-deepfunneled\Art_Hoffmann\Art_Hoffmann_0002.jpg,data\LFW\lfw-deepfunneled\Timothy_Coughlin\Timothy_Coughlin_0001.jpg,0
data\LFW\lfw-deepfunneled\Arthur_Martinez\Arthur_Martinez_0001.jpg,data\LFW\lfw-deepfunneled\Brad_Wilk\Brad_Wilk_0001.jpg,0
data\LFW\lfw-deepfunneled\Artieas_Shanks\Artieas_Shanks_0001.jpg,data\LFW\lfw-deepfunneled\Hrithik_Roshan\Hrithik_Roshan_0001.jpg,0
data\LFW\lfw-deepfunneled\Arye_Mekel\Arye_Mekel_0001.jpg,data\LFW\lfw-deepfunneled\Jaouad_Gharib\Jaouad_Gharib_0001.jpg,0
data\LFW\lfw-deepfunneled\Ashanti\Ashanti_0004.jpg,data\LFW\lfw-deepfunneled\Tom_Lantos\Tom_Lantos_0001.jpg,0
data\LFW\lfw-deepfunneled\Ashraf_Ghani\Ashraf_Ghani_0001.jpg,data\LFW\lfw-deepfunneled\Max_von_Sydow\Max_von_Sydow_0001.jpg,0
data\LFW\lfw-deepfunneled\Ashton_Kutcher\Ashton_Kutcher_0003.jpg,data\LFW\lfw-deepfunneled\Julio_Toro\Julio_Toro_0001.jpg,0
data\LFW\lfw-deepfunneled\Asif_Hanif\Asif_Hanif_0001.jpg,data\LFW\lfw-deepfunneled\John_Connolly\John_Connolly_0001.jpg,0
data\LFW\lfw-deepfunneled\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0024.jpg,data\LFW\lfw-deepfunneled\Sarah_Price\Sarah_Price_0001.jpg,0
data\LFW\lfw-deepfunneled\Atsushi_Sato\Atsushi_Sato_0001.jpg,data\LFW\lfw-deepfunneled\Zinedine_Zidane\Zinedine_Zidane_0005.jpg,0
data\LFW\lfw-deepfunneled\Azmi_Bishara\Azmi_Bishara_0001.jpg,data\LFW\lfw-deepfunneled\Ludivine_Sagnier\Ludivine_Sagnier_0003.jpg,0
data\LFW\lfw-deepfunneled\BB_King\BB_King_0001.jpg,data\LFW\lfw-deepfunneled\Benjamin_Martinez\Benjamin_Martinez_0001.jpg,0
data\LFW\lfw-deepfunneled\BJ_Habibie\BJ_Habibie_0001.jpg,data\LFW\lfw-deepfunneled\Daniel_Chin\Daniel_Chin_0001.jpg,0
data\LFW\lfw-deepfunneled\Baburam_Bhattari\Baburam_Bhattari_0001.jpg,data\LFW\lfw-deepfunneled\Carlos_Fasciolo\Carlos_Fasciolo_0001.jpg,0
data\LFW\lfw-deepfunneled\Barbara_Bodine\Barbara_Bodine_0001.jpg,data\LFW\lfw-deepfunneled\Dora_Bakoyianni\Dora_Bakoyianni_0001.jpg,0
data\LFW\lfw-deepfunneled\Barbara_Boxer\Barbara_Boxer_0001.jpg,data\LFW\lfw-deepfunneled\Carin_Koch\Carin_Koch_0001.jpg,0
data\LFW\lfw-deepfunneled\Barbara_Walters\Barbara_Walters_0002.jpg,data\LFW\lfw-deepfunneled\Martin_Scorsese\Martin_Scorsese_0002.jpg,0
data\LFW\lfw-deepfunneled\Barrett_Jackman\Barrett_Jackman_0001.jpg,data\LFW\lfw-deepfunneled\Maureen_Kanka\Maureen_Kanka_0001.jpg,0
data\LFW\lfw-deepfunneled\Barry_Bonds\Barry_Bonds_0001.jpg,data\LFW\lfw-deepfunneled\Michael_Rolinee\Michael_Rolinee_0001.jpg,0
data\LFW\lfw-deepfunneled\Barry_Collier\Barry_Collier_0001.jpg,data\LFW\lfw-deepfunneled\Rainer_Schuettler\Rainer_Schuettler_0001.jpg,0
data\LFW\lfw-deepfunneled\Barry_Ford\Barry_Ford_0001.jpg,data\LFW\lfw-deepfunneled\Michael_Bloomberg\Michael_Bloomberg_0018.jpg,0
data\LFW\lfw-deepfunneled\Barry_Hinson\Barry_Hinson_0001.jpg,data\LFW\lfw-deepfunneled\John_Cusack\John_Cusack_0001.jpg,0
data\LFW\lfw-deepfunneled\Barry_Hinson\Barry_Hinson_0001.jpg,data\LFW\lfw-deepfunneled\Prince_Naruhito\Prince_Naruhito_0003.jpg,0
data\LFW\lfw-deepfunneled\Bart_Hendricks\Bart_Hendricks_0001.jpg,data\LFW\lfw-deepfunneled\David_Beckham\David_Beckham_0008.jpg,0
data\LFW\lfw-deepfunneled\Bart_Hendricks\Bart_Hendricks_0001.jpg,data\LFW\lfw-deepfunneled\Des_Brown\Des_Brown_0001.jpg,0
